,time,I_R04_Gripper_Load,I_R01_Gripper_Load,cycle_state,matched_image_name,original_label,predicted_label
779,2023-12-11 17:11:47.468756,639,375,9,038165_0.png,"NoNose,NoBody2","NoNose,NoBody2"
780,2023-12-11 17:11:49.462710,639,423,9,038169_0.png,"NoNose,NoBody2","NoNose,NoBody2"
781,2023-12-11 17:11:49.930236,669,457,9,038170_0.png,"NoNose,NoBody2","NoNose,NoBody2"
782,2023-12-11 17:11:51.943554,625,408,9,038174_0.png,"NoNose,NoBody2","NoNose,NoBody2"
783,2023-12-11 17:11:54.935855,658,332,9,038180_0.png,"NoNose,NoBody2","NoNose,NoBody2"
784,2023-12-11 17:11:59.006203,700,416,9,038188_0.png,"NoNose,NoBody2","NoNose,NoBody2"
785,2023-12-11 17:14:49.571547,531,441,4,038523_1.png,NoAnomaly,NoAnomaly
786,2023-12-11 17:14:51.057653,576,366,4,038526_1.png,NoAnomaly,NoAnomaly
787,2023-12-11 17:14:53.142441,580,329,4,038530_1.png,NoAnomaly,NoAnomaly
788,2023-12-11 17:14:55.747112,681,325,4,038535_1.png,NoAnomaly,NoAnomaly
789,2023-12-11 17:16:39.568270,593,406,9,038737_0.png,"NoNose,NoBody2","NoNose,NoBody2"
790,2023-12-11 17:16:40.568993,673,480,9,038739_0.png,"NoNose,NoBody2","NoNose,NoBody2"
791,2023-12-11 17:16:42.100773,659,409,9,038742_0.png,"NoNose,NoBody2","NoNose,NoBody2"
792,2023-12-11 17:16:43.659949,655,350,9,038745_0.png,"NoNose,NoBody2","NoNose,NoBody2"
793,2023-12-11 17:16:44.196014,583,237,9,038746_0.png,"NoNose,NoBody2","NoNose,NoBody2"
794,2023-12-11 17:16:47.350478,621,414,9,038752_0.png,"NoNose,NoBody2","NoNose,NoBody2"
795,2023-12-11 17:16:48.919479,614,402,9,038755_0.png,"NoNose,NoBody2","NoNose,NoBody2"
796,2023-12-11 17:19:46.495896,588,434,4,039102_1.png,NoAnomaly,NoAnomaly
797,2023-12-11 17:19:47.513574,592,449,4,039104_1.png,NoAnomaly,"NoNose,NoBody2"
798,2023-12-11 17:19:49.035360,554,456,4,039107_1.png,NoAnomaly,NoAnomaly
799,2023-12-11 17:19:50.067102,622,446,4,039109_1.png,NoAnomaly,NoAnomaly
800,2023-12-11 17:19:50.581555,627,449,4,039110_1.png,NoAnomaly,NoAnomaly
801,2023-12-11 17:21:35.951634,591,389,9,039315_0.png,"NoNose,NoBody2","NoNose,NoBody2"
802,2023-12-11 17:21:37.415427,661,378,9,039318_0.png,"NoNose,NoBody2","NoNose,NoBody2"
803,2023-12-11 17:21:41.451149,686,443,9,039326_0.png,"NoNose,NoBody2","NoNose,NoBody2"
804,2023-12-11 17:21:46.438254,626,442,9,039336_0.png,"NoNose,NoBody2","NoNose,NoBody2"
805,2023-12-11 17:21:46.959377,641,396,9,039337_0.png,"NoNose,NoBody2","NoNose,NoBody2"
806,2023-12-11 17:21:48.471197,619,413,9,039340_0.png,"NoNose,NoBody2","NoNose,NoBody2"
807,2023-12-11 17:24:34.219103,579,389,4,039665_1.png,NoAnomaly,NoAnomaly
808,2023-12-11 17:24:36.282739,551,407,4,039669_1.png,NoAnomaly,"NoNose,NoBody2"
809,2023-12-11 17:24:39.278821,579,424,4,039675_1.png,NoAnomaly,NoAnomaly
810,2023-12-11 17:24:39.789816,583,401,4,039676_1.png,NoAnomaly,NoAnomaly
811,2023-12-11 17:24:41.263656,599,437,4,039679_1.png,NoAnomaly,NoAnomaly
812,2023-12-11 17:24:42.272523,601,429,4,039681_1.png,NoAnomaly,NoAnomaly
813,2023-12-11 17:24:43.723023,594,424,4,039684_1.png,NoAnomaly,NoAnomaly
814,2023-12-11 17:24:44.696802,745,442,4,039686_1.png,NoAnomaly,NoAnomaly
815,2023-12-11 17:24:45.167020,659,345,4,039687_1.png,NoAnomaly,"NoNose,NoBody2"
816,2023-12-11 17:26:30.985893,648,401,9,039894_0.png,"NoNose,NoBody2","NoNose,NoBody2"
817,2023-12-11 17:26:31.977151,621,244,9,039896_0.png,"NoNose,NoBody2","NoNose,NoBody2"
818,2023-12-11 17:26:38.145259,637,425,9,039908_0.png,"NoNose,NoBody2","NoNose,NoBody2"
819,2023-12-11 17:26:38.651519,667,435,9,039909_0.png,"NoNose,NoBody2","NoNose,NoBody2,NoBody1"
820,2023-12-11 17:26:40.674533,691,421,9,039913_0.png,"NoNose,NoBody2","NoNose,NoBody2"
821,2023-12-11 17:29:29.220126,579,403,4,040242_1.png,NoAnomaly,NoAnomaly
822,2023-12-11 17:29:31.762167,563,434,4,040247_1.png,NoAnomaly,NoAnomaly
823,2023-12-11 17:29:36.872036,610,475,4,040257_1.png,NoAnomaly,NoAnomaly
824,2023-12-11 17:29:38.912570,549,424,4,040261_1.png,NoAnomaly,NoAnomaly
825,2023-12-11 17:29:40.455146,604,427,4,040264_1.png,NoAnomaly,NoAnomaly
826,2023-12-11 17:29:41.450751,596,461,4,040266_1.png,NoAnomaly,NoAnomaly
827,2023-12-11 17:29:43.987364,618,441,4,040271_1.png,NoAnomaly,NoAnomaly
828,2023-12-11 17:29:44.981706,571,522,4,040273_1.png,NoAnomaly,NoAnomaly
829,2023-12-11 17:29:48.021665,677,451,4,040279_1.png,NoAnomaly,NoAnomaly
830,2023-12-11 17:29:51.158488,606,422,4,040285_1.png,NoAnomaly,NoBody1
831,2023-12-11 17:32:28.984070,772,323,9,040591_0.png,"NoNose,NoBody2","NoNose,NoBody2"
832,2023-12-11 17:32:31.576341,639,421,9,040596_0.png,"NoNose,NoBody2","NoNose,NoBody2"
833,2023-12-11 17:32:35.663439,656,433,9,040604_0.png,"NoNose,NoBody2","NoNose,NoBody2"
834,2023-12-11 17:32:38.674667,691,365,9,040610_0.png,"NoNose,NoBody2","NoNose,NoBody2,NoBody1"
835,2023-12-11 17:32:42.343447,673,427,9,040617_0.png,"NoNose,NoBody2","NoNose,NoBody2"
836,2023-12-11 17:32:42.834971,748,459,9,040618_0.png,"NoNose,NoBody2","NoNose,NoBody2"
837,2023-12-11 17:35:27.799988,592,425,4,040943_1.png,NoAnomaly,NoAnomaly
838,2023-12-11 17:35:35.527037,531,432,4,040958_1.png,NoAnomaly,NoAnomaly
839,2023-12-11 17:35:39.492361,614,428,4,040966_1.png,NoAnomaly,NoAnomaly
840,2023-12-11 17:35:39.981417,605,441,4,040967_1.png,NoAnomaly,NoAnomaly
841,2023-12-11 17:37:23.369374,745,451,9,041169_0.png,"NoNose,NoBody2","NoNose,NoBody2"
842,2023-12-11 17:37:30.697968,677,396,9,041183_0.png,"NoNose,NoBody2","NoNose,NoBody2"
843,2023-12-11 17:37:34.255910,642,277,9,041190_0.png,"NoNose,NoBody2","NoNose,NoBody2"
844,2023-12-11 17:37:36.336564,672,430,9,041194_0.png,"NoNose,NoBody2","NoNose,NoBody2"
845,2023-12-11 17:40:22.949718,583,433,4,041520_1.png,NoAnomaly,NoAnomaly
846,2023-12-11 17:40:28.994665,648,467,4,041532_1.png,NoAnomaly,NoAnomaly
847,2023-12-11 17:40:29.506019,532,382,4,041533_1.png,NoAnomaly,NoAnomaly
848,2023-12-11 17:42:21.084831,416,430,9,041751_0.png,"NoNose,NoBody2","NoNose,NoBody2"
849,2023-12-11 17:42:23.143258,509,429,9,041755_0.png,"NoNose,NoBody2","NoNose,NoBody2"
850,2023-12-11 17:42:27.816643,525,456,9,041764_0.png,"NoNose,NoBody2","NoNose,NoBody2"
851,2023-12-11 17:42:30.457592,502,396,9,041769_0.png,"NoNose,NoBody2","NoNose,NoBody2"
852,2023-12-11 17:47:45.980583,619,433,9,042388_0.png,"NoNose,NoBody2","NoNose,NoBody2"
853,2023-12-11 17:47:47.998777,627,420,9,042392_0.png,"NoNose,NoBody2","NoNose,NoBody2"
854,2023-12-11 17:47:49.021561,686,374,9,042394_0.png,"NoNose,NoBody2","NoNose,NoBody2"
855,2023-12-11 17:50:38.097005,649,430,4,042726_1.png,NoAnomaly,NoAnomaly
856,2023-12-11 17:50:39.168856,594,388,4,042728_1.png,NoAnomaly,NoAnomaly
857,2023-12-11 17:50:40.184730,592,425,4,042730_1.png,NoAnomaly,NoAnomaly
858,2023-12-11 17:50:41.216654,630,409,4,042732_1.png,NoAnomaly,NoAnomaly
859,2023-12-11 17:50:43.822301,800,399,4,042737_1.png,NoAnomaly,NoAnomaly
860,2023-12-11 17:50:44.927277,607,405,4,042739_1.png,NoAnomaly,NoAnomaly
861,2023-12-11 17:50:46.516830,656,430,4,042742_1.png,NoAnomaly,NoAnomaly
862,2023-12-11 17:52:39.922691,610,333,9,042962_0.png,"NoNose,NoBody2","NoNose,NoBody2"
863,2023-12-11 17:52:43.517568,677,380,9,042969_0.png,"NoNose,NoBody2","NoNose,NoBody2"
864,2023-12-11 17:52:45.567949,624,351,9,042973_0.png,"NoNose,NoBody2","NoNose,NoBody2"
865,2023-12-11 17:55:55.202227,597,323,4,043340_1.png,NoAnomaly,NoAnomaly
866,2023-12-11 17:56:01.418486,589,286,4,043352_1.png,NoAnomaly,NoAnomaly
867,2023-12-11 17:56:04.514292,629,405,4,043358_1.png,NoAnomaly,NoAnomaly
868,2023-12-11 17:57:50.929896,656,388,9,043566_0.png,"NoNose,NoBody2","NoNose,NoBody2"
869,2023-12-11 17:57:52.997573,653,339,9,043570_0.png,"NoNose,NoBody2","NoNose,NoBody2"
870,2023-12-11 17:57:54.527034,739,412,9,043573_0.png,"NoNose,NoBody2","NoNose,NoBody2"
871,2023-12-11 17:57:59.789082,704,419,9,043583_0.png,"NoNose,NoBody2","NoNose,NoBody2"
872,2023-12-11 17:58:01.383079,662,415,9,043586_0.png,"NoNose,NoBody2","NoNose,NoBody2"
873,2023-12-11 18:00:49.487002,603,441,4,043914_1.png,NoAnomaly,NoAnomaly
874,2023-12-11 18:00:53.485895,624,414,4,043922_1.png,NoAnomaly,NoAnomaly
875,2023-12-11 18:00:54.933580,558,436,4,043925_1.png,NoAnomaly,NoAnomaly
876,2023-12-11 18:00:56.437606,585,341,4,043928_1.png,NoAnomaly,NoAnomaly
877,2023-12-11 18:00:58.478502,606,381,4,043932_1.png,NoAnomaly,"NoNose,NoBody2"
878,2023-12-11 18:02:50.055641,653,379,9,044149_0.png,"NoNose,NoBody2","NoNose,NoBody2"
879,2023-12-11 18:02:52.545378,689,290,9,044154_0.png,"NoNose,NoBody2","NoNose,NoBody2"
880,2023-12-11 18:02:54.530656,621,414,9,044158_0.png,"NoNose,NoBody2","NoNose,NoBody2"
881,2023-12-11 18:02:57.970859,588,300,9,044165_0.png,"NoNose,NoBody2","NoNose,NoBody2"
882,2023-12-11 18:03:02.061046,649,285,9,044173_0.png,"NoNose,NoBody2","NoNose,NoBody2"
883,2023-12-11 18:05:49.718967,584,425,4,044501_1.png,NoAnomaly,NoAnomaly
884,2023-12-11 18:05:51.772022,591,409,4,044505_1.png,NoAnomaly,NoAnomaly
885,2023-12-11 18:05:53.332666,598,418,4,044508_1.png,NoAnomaly,NoAnomaly
886,2023-12-11 18:05:59.657051,605,426,4,044520_1.png,NoAnomaly,"NoNose,NoBody2"
887,2023-12-11 18:07:49.104433,629,427,9,044735_0.png,"NoNose,NoBody2","NoNose,NoBody2"
888,2023-12-11 18:07:52.496144,690,420,9,044742_0.png,"NoNose,NoBody2","NoNose,NoBody2"
889,2023-12-11 18:07:56.402967,575,376,9,044750_0.png,"NoNose,NoBody2","NoNose,NoBody2"
890,2023-12-11 18:07:57.424254,712,461,9,044752_0.png,"NoNose,NoBody2","NoNose,NoBody2"
891,2023-12-11 18:08:00.333866,567,374,9,044758_0.png,"NoNose,NoBody2","NoNose,NoBody2"
892,2023-12-11 18:11:23.981128,593,459,4,045172_1.png,NoAnomaly,NoAnomaly
893,2023-12-11 18:11:24.472819,599,438,4,045173_1.png,NoAnomaly,NoAnomaly
894,2023-12-11 18:11:29.023586,531,362,4,045182_1.png,NoAnomaly,NoAnomaly
895,2023-12-11 18:11:30.038441,660,411,4,045184_1.png,NoAnomaly,NoAnomaly
896,2023-12-11 18:11:33.079781,596,482,4,045190_1.png,NoAnomaly,NoAnomaly
897,2023-12-11 18:11:33.536537,677,345,4,045191_1.png,NoAnomaly,NoAnomaly
898,2023-12-11 18:13:17.838226,595,398,9,045397_0.png,"NoNose,NoBody2","NoNose,NoBody2"
899,2023-12-11 18:13:21.979203,502,346,9,045405_0.png,"NoNose,NoBody2","NoNose,NoBody2"
900,2023-12-11 18:13:26.582339,391,422,9,045414_0.png,"NoNose,NoBody2","NoNose,NoBody2"
901,2023-12-11 18:13:30.251405,729,354,9,045421_0.png,"NoNose,NoBody2","NoNose,NoBody2"
902,2023-12-11 18:16:23.210851,573,402,4,045757_1.png,NoAnomaly,NoBody1
903,2023-12-11 18:16:25.817859,594,433,4,045762_1.png,NoAnomaly,NoAnomaly
904,2023-12-11 18:16:26.322015,608,425,4,045763_1.png,NoAnomaly,NoAnomaly
905,2023-12-11 18:16:27.332072,580,429,4,045765_1.png,NoAnomaly,NoAnomaly
906,2023-12-11 18:18:12.216849,683,385,9,045969_0.png,"NoNose,NoBody2","NoNose,NoBody2"
907,2023-12-11 18:18:13.214846,622,249,9,045971_0.png,"NoNose,NoBody2","NoNose,NoBody2"
908,2023-12-11 18:18:14.269000,643,417,9,045973_0.png,"NoNose,NoBody2","NoNose,NoBody2"
909,2023-12-11 18:18:15.306815,596,392,9,045975_0.png,"NoNose,NoBody2","NoNose,NoBody2"
910,2023-12-11 18:18:18.446355,648,450,9,045981_0.png,"NoNose,NoBody2","NoNose,NoBody2"
911,2023-12-11 18:18:24.566411,645,378,9,045993_0.png,"NoNose,NoBody2","NoNose,NoBody2"
912,2023-12-11 18:21:30.443928,617,278,4,046354_1.png,NoAnomaly,"NoNose,NoBody2"
913,2023-12-11 18:21:31.514258,613,427,4,046356_1.png,NoAnomaly,NoAnomaly
914,2023-12-11 18:21:34.050619,683,433,4,046361_1.png,NoAnomaly,NoAnomaly
915,2023-12-11 18:21:36.079190,614,396,4,046365_1.png,NoAnomaly,NoAnomaly
916,2023-12-11 18:21:36.591160,655,426,4,046366_1.png,NoAnomaly,NoAnomaly
917,2023-12-11 18:21:38.092273,572,423,4,046369_1.png,NoAnomaly,NoAnomaly
918,2023-12-11 18:21:38.595731,567,274,4,046370_1.png,NoAnomaly,NoAnomaly
919,2023-12-11 18:21:39.088359,697,351,4,046371_1.png,NoAnomaly,NoAnomaly
920,2023-12-11 18:21:39.572150,624,431,4,046372_1.png,NoAnomaly,"NoNose,NoBody2"
921,2023-12-11 18:23:25.157826,512,367,9,046578_0.png,"NoNose,NoBody2","NoNose,NoBody2"
922,2023-12-11 18:23:30.682956,676,430,9,046589_0.png,"NoNose,NoBody2","NoNose,NoBody2"
923,2023-12-11 18:23:31.205874,527,349,9,046590_0.png,"NoNose,NoBody2","NoNose,NoBody2"
924,2023-12-11 18:23:32.197935,750,395,9,046592_0.png,"NoNose,NoBody2","NoNose,NoBody2"
925,2023-12-11 18:23:35.215224,675,438,9,046598_0.png,"NoNose,NoBody2","NoNose,NoBody2"
926,2023-12-11 18:23:35.693696,708,379,9,046599_0.png,"NoNose,NoBody2","NoNose,NoBody2"
927,2023-12-11 18:26:24.716787,566,383,4,046929_1.png,NoAnomaly,NoAnomaly
928,2023-12-11 18:26:25.764248,615,492,4,046931_1.png,NoAnomaly,NoAnomaly
929,2023-12-11 18:26:28.848293,539,411,4,046937_1.png,NoAnomaly,NoAnomaly
930,2023-12-11 18:26:29.900659,630,409,4,046939_1.png,NoAnomaly,NoAnomaly
931,2023-12-11 18:26:33.568128,583,409,4,046946_1.png,NoAnomaly,NoAnomaly
932,2023-12-11 18:26:34.608009,659,422,4,046948_1.png,NoAnomaly,NoNose
933,2023-12-11 18:28:20.750425,710,356,9,047161_0.png,"NoNose,NoBody2","NoNose,NoBody2"
934,2023-12-11 18:28:22.239531,678,438,9,047164_0.png,"NoNose,NoBody2","NoNose,NoBody2"
935,2023-12-11 18:28:24.169713,643,385,9,047168_0.png,"NoNose,NoBody2","NoNose,NoBody2"
936,2023-12-11 18:28:24.625166,664,269,9,047169_0.png,"NoNose,NoBody2","NoNose,NoBody2"
937,2023-12-11 18:28:26.127572,621,262,9,047172_0.png,"NoNose,NoBody2","NoNose,NoBody2"
938,2023-12-11 18:28:30.964073,657,380,9,047182_0.png,"NoNose,NoBody2","NoNose,NoBody2"
939,2023-12-11 18:28:31.469291,631,423,9,047183_0.png,"NoNose,NoBody2","NoNose,NoBody2"
940,2023-12-11 18:28:31.952545,619,375,9,047184_0.png,"NoNose,NoBody2","NoNose,NoBody2"
941,2023-12-11 18:28:33.485281,693,422,9,047187_0.png,"NoNose,NoBody2","NoNose,NoBody2"
942,2023-12-11 18:31:19.548789,604,417,4,047519_1.png,NoAnomaly,"NoNose,NoBody2"
943,2023-12-11 18:31:22.524455,602,414,4,047525_1.png,NoAnomaly,NoAnomaly
944,2023-12-11 18:31:23.559639,529,403,4,047527_1.png,NoAnomaly,NoAnomaly
945,2023-12-11 18:31:25.486731,415,480,4,047531_1.png,NoAnomaly,NoAnomaly
946,2023-12-11 18:31:26.436373,652,402,4,047533_1.png,NoAnomaly,NoAnomaly
947,2023-12-11 18:31:28.443429,618,250,4,047537_1.png,NoAnomaly,NoAnomaly
948,2023-12-11 18:33:12.007446,669,468,9,047740_0.png,"NoNose,NoBody2","NoNose,NoBody2"
949,2023-12-11 18:33:13.096250,685,365,9,047742_0.png,"NoNose,NoBody2","NoNose,NoBody2"
950,2023-12-11 18:33:15.132224,643,272,9,047746_0.png,"NoNose,NoBody2","NoNose,NoBody2"
951,2023-12-11 18:33:15.640945,655,302,9,047747_0.png,"NoNose,NoBody2","NoNose,NoBody2"
952,2023-12-11 18:33:16.120814,719,440,9,047748_0.png,"NoNose,NoBody2","NoNose,NoBody2"
953,2023-12-11 18:33:16.623404,628,413,9,047749_0.png,"NoNose,NoBody2","NoNose,NoBody2"
954,2023-12-11 18:33:17.619181,745,402,9,047751_0.png,"NoNose,NoBody2","NoNose,NoBody2"
955,2023-12-11 18:33:23.726444,655,354,9,047763_0.png,"NoNose,NoBody2","NoNose,NoBody2"
956,2023-12-11 18:33:25.799470,684,423,9,047767_0.png,"NoNose,NoBody2","NoNose,NoBody2"
957,2023-12-11 18:36:16.706826,848,404,4,048098_1.png,NoAnomaly,NoAnomaly
958,2023-12-11 18:36:18.761108,561,439,4,048102_1.png,NoAnomaly,NoAnomaly
959,2023-12-11 18:36:20.324406,560,414,4,048105_1.png,NoAnomaly,NoAnomaly
960,2023-12-11 18:38:52.524097,653,381,9,048402_0.png,"NoNose,NoBody2","NoNose,NoBody2"
961,2023-12-11 18:38:54.518923,708,384,9,048406_0.png,"NoNose,NoBody2","NoNose,NoBody2"
962,2023-12-11 18:38:57.746854,648,384,9,048412_0.png,"NoNose,NoBody2","NoNose,NoBody2"
963,2023-12-11 18:38:59.346165,806,405,9,048415_0.png,"NoNose,NoBody2","NoNose,NoBody2"
964,2023-12-11 18:41:51.653659,627,418,4,048754_1.png,NoAnomaly,NoAnomaly
965,2023-12-11 18:41:52.127142,627,388,4,048755_1.png,NoAnomaly,NoAnomaly
966,2023-12-11 18:41:53.149675,611,423,4,048757_1.png,NoAnomaly,NoAnomaly
967,2023-12-11 18:41:54.154229,635,437,4,048759_1.png,NoAnomaly,NoAnomaly
968,2023-12-11 18:41:55.695389,627,183,4,048762_1.png,NoAnomaly,NoAnomaly
969,2023-12-11 18:41:56.205686,627,531,4,048763_1.png,NoAnomaly,NoAnomaly
970,2023-12-11 18:41:58.229824,601,408,4,048767_1.png,NoAnomaly,NoAnomaly
971,2023-12-11 18:42:02.400844,652,303,4,048775_1.png,NoAnomaly,NoAnomaly
972,2023-12-11 18:43:45.772506,658,377,9,048975_0.png,"NoNose,NoBody2","NoNose,NoBody2"
973,2023-12-11 18:43:46.267742,688,394,9,048976_0.png,"NoNose,NoBody2","NoNose,NoBody2"
974,2023-12-11 18:43:46.782419,685,218,9,048977_0.png,"NoNose,NoBody2","NoNose,NoBody2"
975,2023-12-11 18:43:53.459974,666,381,9,048990_0.png,"NoNose,NoBody2","NoNose,NoBody2"
976,2023-12-11 18:43:53.939525,694,308,9,048991_0.png,"NoNose,NoBody2","NoNose,NoBody2"
977,2023-12-11 18:47:05.999028,523,374,4,049363_1.png,NoAnomaly,NoAnomaly
978,2023-12-11 18:47:08.040495,645,433,4,049367_1.png,NoAnomaly,NoAnomaly
979,2023-12-11 18:47:11.682253,625,381,4,049374_1.png,NoAnomaly,NoAnomaly
980,2023-12-11 18:47:13.187825,595,388,4,049377_1.png,NoAnomaly,NoAnomaly
981,2023-12-11 18:47:13.673315,608,407,4,049378_1.png,NoAnomaly,NoAnomaly
982,2023-12-11 18:47:14.211948,619,391,4,049379_1.png,NoAnomaly,NoAnomaly
983,2023-12-11 18:47:14.692058,610,425,4,049380_1.png,NoAnomaly,NoAnomaly
984,2023-12-11 18:47:15.717241,603,390,4,049382_1.png,NoAnomaly,NoAnomaly
985,2023-12-11 18:49:02.613253,700,381,9,049592_0.png,"NoNose,NoBody2","NoNose,NoBody2"
986,2023-12-11 18:49:03.124662,733,298,9,049593_0.png,"NoNose,NoBody2","NoNose,NoBody2"
987,2023-12-11 18:49:03.623834,683,415,9,049594_0.png,"NoNose,NoBody2","NoNose,NoBody2"
988,2023-12-11 18:49:06.111080,664,388,9,049599_0.png,"NoNose,NoBody2","NoNose,NoBody2"
989,2023-12-11 18:52:20.821974,696,420,4,049982_1.png,NoAnomaly,NoNose
990,2023-12-11 18:52:21.348671,607,405,4,049983_1.png,NoAnomaly,NoAnomaly
991,2023-12-11 18:52:21.854767,646,365,4,049984_1.png,NoAnomaly,NoAnomaly
992,2023-12-11 18:52:24.466167,634,429,4,049989_1.png,NoAnomaly,NoAnomaly
993,2023-12-11 18:52:27.114029,617,136,4,049994_1.png,NoAnomaly,NoAnomaly
994,2023-12-11 18:54:14.585070,715,315,9,050202_0.png,"NoNose,NoBody2","NoNose,NoBody2"
995,2023-12-11 18:54:16.107788,705,334,9,050205_0.png,"NoNose,NoBody2","NoNose,NoBody2"
996,2023-12-11 18:54:19.697250,541,373,9,050212_0.png,"NoNose,NoBody2","NoNose,NoBody2"
997,2023-12-11 18:54:25.279412,748,415,9,050223_0.png,"NoNose,NoBody2","NoNose,NoBody2"
998,2023-12-11 18:54:25.797028,553,440,9,050224_0.png,"NoNose,NoBody2","NoNose,NoBody2"
999,2023-12-11 18:57:14.655048,606,359,4,050551_1.png,NoAnomaly,"NoNose,NoBody2"
1000,2023-12-11 18:57:17.689891,611,446,4,050557_1.png,NoAnomaly,NoAnomaly
1001,2023-12-11 18:57:18.201226,617,407,4,050558_1.png,NoAnomaly,NoAnomaly
1002,2023-12-11 18:57:22.922751,674,435,4,050567_1.png,NoAnomaly,"NoNose,NoBody2"
1003,2023-12-11 18:59:07.621023,678,349,9,050767_0.png,"NoNose,NoBody2","NoNose,NoBody2"
1004,2023-12-11 18:59:10.644560,686,397,9,050773_0.png,"NoNose,NoBody2","NoNose,NoBody2"
1005,2023-12-11 18:59:11.175628,525,387,9,050774_0.png,"NoNose,NoBody2","NoNose,NoBody2"
1006,2023-12-11 18:59:12.158766,687,374,9,050776_0.png,"NoNose,NoBody2","NoNose,NoBody2"
1007,2023-12-11 18:59:13.675371,680,410,9,050779_0.png,"NoNose,NoBody2","NoNose,NoBody2"
1008,2023-12-11 18:59:16.232006,608,385,9,050784_0.png,"NoNose,NoBody2","NoNose,NoBody2"
1009,2023-12-11 18:59:17.286869,671,387,9,050786_0.png,"NoNose,NoBody2","NoNose,NoBody2"
1010,2023-12-11 18:59:19.348696,641,416,9,050790_0.png,"NoNose,NoBody2","NoNose,NoBody2"
1011,2023-12-11 18:59:19.853206,637,370,9,050791_0.png,"NoNose,NoBody2","NoNose,NoBody2"
1012,2023-12-11 19:02:15.168938,613,407,4,051132_1.png,NoAnomaly,NoAnomaly
1013,2023-12-11 19:04:02.146866,694,383,9,051336_0.png,"NoNose,NoBody2","NoNose,NoBody2"
1014,2023-12-11 19:04:03.626312,657,383,9,051339_0.png,"NoNose,NoBody2","NoNose,NoBody2"
1015,2023-12-11 19:04:05.156272,567,405,9,051342_0.png,"NoNose,NoBody2","NoNose,NoBody2"
1016,2023-12-11 19:04:05.648734,671,396,9,051343_0.png,"NoNose,NoBody2","NoNose,NoBody2"
1017,2023-12-11 19:04:12.933635,663,439,9,051357_0.png,"NoNose,NoBody2","NoNose,NoBody2"
1018,2023-12-11 19:04:13.986716,690,423,9,051359_0.png,"NoNose,NoBody2","NoNose,NoBody2"
1019,2023-12-11 19:04:14.501165,660,405,9,051360_0.png,"NoNose,NoBody2","NoNose,NoBody2"
1020,2023-12-11 19:04:15.015647,615,395,9,051361_0.png,"NoNose,NoBody2","NoNose,NoBody2"
1021,2023-12-11 19:07:04.197989,609,421,4,051687_1.png,NoAnomaly,NoAnomaly
1022,2023-12-11 19:07:04.666558,616,393,4,051688_1.png,NoAnomaly,NoAnomaly
1023,2023-12-11 19:07:06.216951,602,404,4,051691_1.png,NoAnomaly,NoAnomaly
1024,2023-12-11 19:07:09.320840,628,381,4,051697_1.png,NoAnomaly,NoAnomaly
1025,2023-12-11 19:07:13.449479,660,439,4,051705_1.png,NoAnomaly,NoAnomaly
1026,2023-12-11 19:08:56.107423,656,406,9,051905_0.png,"NoNose,NoBody2","NoNose,NoBody2"
1027,2023-12-11 19:08:56.629354,699,420,9,051906_0.png,"NoNose,NoBody2","NoNose,NoBody2"
1028,2023-12-11 19:09:00.647295,494,370,9,051914_0.png,"NoNose,NoBody2","NoNose,NoBody2"
1029,2023-12-11 19:09:02.134266,691,422,9,051917_0.png,"NoNose,NoBody2","NoNose,NoBody2"
1030,2023-12-11 19:09:05.114970,684,191,9,051923_0.png,"NoNose,NoBody2","NoNose,NoBody2"
1031,2023-12-11 19:09:09.776451,817,407,9,051932_0.png,"NoNose,NoBody2","NoNose,NoBody2"
1032,2023-12-11 19:11:55.579119,564,423,4,052256_1.png,NoAnomaly,NoAnomaly
1033,2023-12-11 19:11:58.639532,729,344,4,052262_1.png,NoAnomaly,NoAnomaly
1034,2023-12-11 19:12:01.165152,556,403,4,052267_1.png,NoAnomaly,NoAnomaly
1035,2023-12-11 19:14:01.626977,716,374,9,052503_0.png,"NoNose,NoBody2","NoNose,NoBody2"
1036,2023-12-11 19:14:02.644352,642,406,9,052505_0.png,"NoNose,NoBody2","NoNose,NoBody2"
1037,2023-12-11 19:14:04.080458,663,384,9,052508_0.png,"NoNose,NoBody2","NoNose,NoBody2"
1038,2023-12-11 19:14:04.631067,664,403,9,052509_0.png,"NoNose,NoBody2","NoNose,NoBody2"
1039,2023-12-11 19:14:05.105407,786,372,9,052510_0.png,"NoNose,NoBody2","NoNose,NoBody2"
1040,2023-12-11 19:16:59.154647,624,425,4,052851_1.png,NoBody1,NoBody1
1041,2023-12-11 19:17:01.106648,576,439,4,052855_1.png,NoBody1,NoBody1
1042,2023-12-11 19:17:05.606014,512,389,4,052864_1.png,NoBody1,NoBody1
1043,2023-12-11 19:17:06.597938,607,400,4,052866_1.png,NoBody1,NoBody1
1044,2023-12-11 19:18:51.979528,653,326,9,053071_0.png,"NoNose,NoBody2,NoBody1","NoNose,NoBody2,NoBody1"
1045,2023-12-11 19:18:53.036211,657,430,9,053073_0.png,"NoNose,NoBody2,NoBody1","NoNose,NoBody2,NoBody1"
1046,2023-12-11 19:18:54.566900,647,388,9,053076_0.png,"NoNose,NoBody2,NoBody1","NoNose,NoBody2,NoBody1"
1047,2023-12-11 19:19:01.289693,688,415,9,053089_0.png,"NoNose,NoBody2,NoBody1","NoNose,NoBody2,NoBody1"
